customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
12557,22,Male,Urban,18229,3524,64842,0.78,1,19,82,0,5466,26595,74307,11.0,increase
48360,22,Female,Urban,56454,6328,244914,0.56,6,42,81,2,4483,89842,219155,,increase
92018,49,Male,Urban,36896,7316,38973,0.58,1,94,56,2,25377,51870,133359,3.0,stable
12200,44,Male,Urban,47208,16705,189782,0.63,0,59,19,0,12960,31728,247734,37.0,increase
78497,44,Male,Rural,32679,10470,51118,0.34,3,60,61,0,26149,44031,153664,17.0,increase
56975,36,Female,Semi-Urban,63175,36571,257146,0.35,4,83,40,1,15703,67160,412108,59.0,stable
31357,51,Female,Urban,60579,33344,97966,0.62,3,20,51,1,4863,84101,560043,25.0,stable
87505,63,Female,Semi-Urban,60822,13554,134186,0.46,1,73,17,5,23625,52592,226763,55.0,increase
12869,29,Female,Urban,29454,9127,35639,0.37,2,44,89,0,16938,50555,115630,41.0,increase
71135,47,Male,Rural,80703,47111,201609,0.72,2,64,31,1,17106,90005,680725,41.0,decrease
60108,61,Male,Urban,54033,16190,107030,0.16,1,10,84,1,1424,21242,218423,4.0,stable
48467,34,Female,Semi-Urban,56336,33273,84509,0.22,1,10,83,0,29461,30646,424095,33.0,decrease
33328,45,Male,Rural,27998,6006,60532,0.24,1,43,72,1,42850,76703,255909,,stable
96831,63,Male,Rural,51681,20704,53347,0.44,2,8,28,0,25206,64686,165313,55.0,decrease
13987,64,Female,Semi-Urban,49792,23886,224788,0.92,2,31,10,0,10182,16706,177768,13.0,increase
68871,42,Male,Rural,28288,4639,79031,0.93,2,12,25,2,12322,52489,160294,56.0,increase
32399,55,Male,Urban,40085,23624,111310,0.53,3,47,40,1,22106,76865,270362,,stable
56214,53,Male,Semi-Urban,73365,32524,266574,0.12,4,89,41,1,19619,36513,515731,33.0,decrease
96416,47,Male,Urban,39336,5260,65600,0.44,0,9,87,1,19715,81107,375072,30.0,stable
80271,60,Female,Semi-Urban,47598,6459,210180,0.83,2,6,7,3,16350,72448,254179,51.0,decrease
54064,46,Male,Urban,41168,10381,56797,0.27,2,22,31,1,11988,31238,145768,41.0,increase
80091,39,Male,Urban,57499,33534,152350,0.82,1,50,49,3,7935,2230,547459,36.0,decrease
50818,59,Female,Semi-Urban,63010,32642,251066,0.93,0,32,37,1,19741,51795,395412,57.0,increase
55525,46,Female,Urban,62831,29725,167976,0.86,5,71,72,1,29430,24289,238512,27.0,increase
29830,26,Female,Urban,51000,11538,123564,0.13,1,51,6,3,21179,33044,381788,48.0,decrease
27429,23,Female,Urban,66997,35142,231718,0.82,3,96,16,2,17887,30775,637285,13.0,increase
16893,26,Female,Semi-Urban,37373,13877,164488,0.8,1,85,15,0,20283,50556,162281,1.0,stable
89909,48,Female,Urban,46949,27926,175400,0.31,6,47,9,2,5904,26349,341322,30.0,increase
57333,23,Female,Rural,45604,10773,74999,0.61,2,83,82,2,25666,78076,408348,27.0,increase
13436,33,Female,Urban,67745,36637,236194,0.35,1,0,41,1,20624,66757,425362,11.0,stable
84290,33,Female,Urban,19799,2580,96444,0.42,4,50,6,3,25606,45839,143132,36.0,increase
86213,33,Male,Urban,27612,14094,85056,0.11,1,68,11,2,22712,98348,263296,49.0,increase
15895,21,Female,Rural,27109,10472,63986,0.41,2,81,79,1,24614,94942,192338,38.0,increase
29738,60,Male,Urban,48159,16108,167494,0.22,2,40,62,2,28829,15861,225936,14.0,increase
40746,57,Female,Urban,45451,9590,56993,0.93,3,64,36,0,8419,17553,340523,39.0,stable
59377,51,Female,Semi-Urban,23933,4415,96002,0.36,2,62,38,2,15408,60539,74464,41.0,increase
58404,37,Female,Rural,61273,17127,138521,0.18,1,96,13,2,24612,66456,508059,13.0,decrease
64045,29,Male,Semi-Urban,62494,11386,77834,0.55,2,61,59,1,19981,88329,226954,39.0,stable
49790,33,Male,Urban,52007,11431,196935,0.82,2,64,10,0,11824,64868,452729,49.0,increase
15600,57,Male,Semi-Urban,29852,17721,48179,0.22,3,49,35,2,15761,58441,140961,26.0,increase
50764,34,Male,Rural,89518,46759,139078,0.73,4,40,75,4,20495,53572,800000,,stable
84543,31,Female,Semi-Urban,62447,7533,129790,0.72,0,36,34,0,17840,76366,521691,36.0,stable
55714,45,Male,Urban,67072,17394,149744,0.61,0,89,34,3,7491,26464,344982,45.0,increase
66835,51,Other,Urban,35495,6482,100201,0.33,2,28,27,2,31985,32979,254526,52.0,increase
83744,34,Male,Rural,35890,6844,153237,0.41,3,1,60,1,19480,74513,182626,31.0,decrease
66491,27,Male,Rural,31891,5787,149347,0.88,2,85,89,2,17992,53192,120637,50.0,decrease
28589,44,Female,Urban,43467,16645,47543,0.93,0,44,60,3,28992,79483,373897,,increase
53484,56,Male,Urban,44066,8266,99135,0.3,2,16,64,3,17450,46795,247126,50.0,stable
92989,62,Female,Rural,46113,27579,150229,0.18,2,65,79,1,28677,35189,211276,27.0,stable
46212,62,Male,Rural,63976,12490,165903,0.22,0,94,40,0,14762,53149,313371,58.0,stable
53525,64,Male,Urban,62048,33185,272688,0.43,1,93,44,3,18253,76924,387985,41.0,stable
57202,61,Male,Urban,61907,30673,88917,0.41,1,34,50,2,25099,68939,229085,60.0,stable
42635,23,Male,Urban,68654,39777,281153,0.11,2,47,17,2,30091,77079,513725,39.0,increase
73208,64,Female,Semi-Urban,54054,30804,181924,0.76,5,36,23,2,6044,6078,451527,1.0,increase
43828,46,Male,Semi-Urban,79176,28464,220283,0.65,3,30,11,1,10580,47988,547381,21.0,stable
28711,46,Female,Semi-Urban,51658,30847,176767,0.95,2,74,7,1,25665,60290,248180,46.0,stable
13420,21,Female,Urban,56869,31492,278195,0.13,1,16,83,2,15416,71534,473483,14.0,increase
10301,35,Female,Urban,36221,12327,47188,0.49,3,17,37,1,29362,10633,254710,26.0,stable
55236,31,Male,Urban,38139,12835,86340,0.46,1,53,27,0,14074,76534,201232,42.0,stable
76235,57,Female,Rural,54537,25312,181831,0.46,2,67,74,2,13655,40161,173974,45.0,increase
64240,27,Male,Urban,48985,17250,175514,0.17,0,37,66,0,29148,54302,236152,14.0,increase
75726,32,Female,Semi-Urban,72314,39787,99405,0.97,2,59,31,2,11729,41587,269208,3.0,stable
20492,58,Male,Rural,34798,5349,59739,0.48,3,53,47,0,19599,46006,125155,52.0,increase
16102,23,Male,Semi-Urban,30929,17793,41750,0.69,3,99,24,0,14761,39837,212284,57.0,decrease
60336,62,Female,Urban,54476,32255,178829,0.61,0,9,48,3,3100,38575,213333,25.0,stable
95314,46,Female,Urban,42110,25096,191702,0.76,2,81,19,1,29834,51352,255869,26.0,stable
36641,50,Male,Urban,49407,21696,235872,0.17,1,58,79,0,10189,63219,302906,60.0,stable
44584,52,Male,Urban,56019,6237,135124,0.26,1,91,58,1,42666,25130,219931,41.0,increase
42745,56,Other,Semi-Urban,55803,27749,117595,0.82,1,66,51,1,20093,46125,219347,59.0,stable
33093,57,Male,Semi-Urban,42326,20284,48763,0.81,1,8,49,3,28277,50817,419854,,increase
76105,38,Male,Semi-Urban,42666,7615,113315,0.74,0,87,24,0,14379,43790,229559,36.0,decrease
61885,21,Male,Rural,64920,15718,67367,0.41,3,86,58,4,13402,71515,511370,21.0,increase
46631,41,Female,Urban,50595,10196,222152,0.28,3,23,47,3,17430,48257,405404,58.0,decrease
82991,48,Female,Semi-Urban,57646,32264,169581,0.51,6,73,69,1,38807,36436,554660,54.0,decrease
14014,36,Male,Urban,48875,13363,239255,0.21,3,2,52,2,17832,45222,313167,51.0,increase
21093,48,Female,Rural,46614,26720,92184,0.48,0,78,45,1,20607,20383,419255,30.0,decrease
28070,42,Female,Urban,39484,11202,118150,0.15,3,91,75,1,22146,90131,299077,46.0,increase
45777,39,Female,Semi-Urban,59284,16879,252049,0.33,1,37,49,1,23168,42366,530029,35.0,decrease
66958,21,Other,Urban,54516,14460,102552,0.88,1,31,34,1,21952,47178,512689,6.0,increase
92074,51,Male,Urban,35384,18349,94260,0.42,0,100,89,1,28368,32014,172637,60.0,decrease
20729,62,Female,Semi-Urban,62969,12872,280976,0.8,2,61,4,1,29782,40678,423579,,stable
55017,54,Female,Rural,27043,12032,101131,0.77,2,30,20,3,6731,64446,118263,30.0,increase
76320,60,Male,Urban,66099,9212,237849,0.23,2,96,90,0,18571,49907,230119,54.0,decrease
37751,26,Female,Rural,39046,23364,128633,0.16,4,100,65,0,11948,48614,358676,57.0,increase
88069,48,Female,Urban,53648,18342,166554,0.73,0,95,82,1,9103,44269,495062,9.0,increase
64748,23,Female,Urban,49411,8025,143487,0.18,0,10,85,1,26278,40522,293333,48.0,decrease
15801,51,Female,Semi-Urban,34833,11448,49812,0.22,1,26,74,1,5202,86944,112290,22.0,increase
29190,36,Male,Urban,44625,6231,110138,0.47,2,97,80,2,20643,66364,308018,,decrease
59689,37,Female,Semi-Urban,70542,31137,210201,0.88,1,84,66,2,16199,67371,354963,43.0,increase
60993,64,Male,Urban,62140,21487,302820,0.14,0,33,23,1,8847,95228,596160,37.0,increase
39592,47,Male,Urban,68661,11138,159865,0.8,2,0,44,2,28183,41043,260891,47.0,decrease
20647,44,Female,Urban,38201,15473,70913,0.23,2,41,23,0,20378,59669,336515,9.0,stable
18716,40,Female,Semi-Urban,39403,9656,43354,0.94,1,39,85,3,15446,35172,387727,20.0,stable
98891,52,Female,Rural,45830,26172,131473,0.21,2,83,50,3,23414,9190,176206,,decrease
97545,55,Female,Semi-Urban,49284,21079,91999,0.64,1,59,82,0,19188,81180,417018,29.0,stable
99912,33,Male,Semi-Urban,37277,11285,132090,0.72,2,74,42,0,30674,46347,156320,27.0,decrease
80316,63,Female,Rural,50348,8538,163085,0.13,3,24,23,1,25975,12549,357851,51.0,stable
12368,40,Female,Urban,55283,24857,179682,0.26,3,25,16,1,12453,23263,285362,18.0,decrease
87575,22,Male,Urban,66816,22475,188039,0.65,3,25,31,2,14317,52438,389260,7.0,decrease
16655,24,Male,Urban,51491,24434,195365,0.79,6,49,22,1,17288,20940,487424,24.0,stable
80031,47,Female,Rural,55910,23727,193866,0.36,2,19,74,1,17398,28011,512345,,stable
86429,45,Male,Urban,38082,15657,156167,0.89,0,50,67,1,14330,45451,282721,9.0,stable
97922,24,Male,Rural,26133,12210,102397,0.52,1,16,17,1,22301,30821,200540,33.0,increase
65766,52,Female,Semi-Urban,67287,18690,98278,0.53,4,73,82,1,17942,55404,591742,15.0,stable
23403,37,Other,Semi-Urban,51537,30081,252264,0.8,2,28,0,1,38381,60915,306203,9.0,increase
42097,21,Female,Urban,64261,36507,121254,0.87,2,25,29,1,16194,66640,385545,8.0,increase
88657,53,Female,Urban,44144,20248,176686,0.46,0,94,37,3,4734,35948,230872,23.0,decrease
20966,50,Male,Semi-Urban,32689,5225,134822,0.23,2,65,50,1,36393,31991,186576,17.0,decrease
62921,25,Male,Semi-Urban,28985,14691,93530,0.77,2,92,6,3,31049,57591,114495,12.0,increase
59726,32,Other,Rural,36950,9674,53155,0.41,3,95,36,1,16936,63779,227989,12.0,stable
60300,58,Female,Urban,35715,5975,58765,0.59,4,87,7,2,12024,86806,233144,,stable
32677,52,Female,Semi-Urban,57662,25131,275574,0.29,3,100,52,2,22984,16353,539837,37.0,stable
65609,58,Male,Urban,48398,23560,139418,0.23,0,36,47,0,26855,83332,290214,56.0,increase
66661,37,Female,Urban,64294,34056,158048,0.12,6,45,36,2,12643,30912,403308,54.0,increase
41024,60,Male,Semi-Urban,45875,7334,193354,0.42,0,85,76,2,6044,62660,311392,39.0,decrease
80313,52,Male,Rural,70576,14322,132294,0.94,3,2,51,2,15619,6573,459059,13.0,increase
63006,44,Male,Rural,59482,32767,187770,0.66,1,25,78,0,23557,42893,510250,13.0,increase
25338,32,Female,Urban,49207,10375,152285,0.56,2,48,82,1,17770,55484,316180,21.0,decrease
78027,51,Female,Semi-Urban,39966,15824,45217,0.18,1,70,26,0,20856,53343,372323,20.0,increase
90135,39,Female,Semi-Urban,72997,14095,230601,0.19,3,97,7,3,38782,36263,470973,17.0,increase
29508,49,Male,Semi-Urban,43714,7330,129479,0.65,2,91,70,0,8876,43858,186066,40.0,decrease
13051,41,Female,Semi-Urban,59985,13206,224669,0.68,1,54,26,1,27017,74107,181091,32.0,decrease
58747,46,Female,Semi-Urban,62369,13354,263045,0.92,2,43,22,2,16070,105984,619381,5.0,decrease
97142,48,Male,Rural,69565,13762,314589,0.4,1,29,18,0,23894,35344,508476,29.0,increase
97235,37,Female,Semi-Urban,36467,5417,59465,0.5,2,17,28,2,22235,56064,119722,36.0,decrease
64021,29,Other,Urban,86616,11753,144672,0.8,2,30,78,1,30347,36572,455950,19.0,decrease
76412,41,Male,Rural,77446,19997,354099,0.72,4,38,24,2,13193,41952,615759,45.0,increase
68335,54,Male,Urban,58205,15315,72606,0.28,3,86,83,1,37448,37507,488426,5.0,stable
66179,31,Other,Rural,29183,14299,109358,0.62,2,87,42,0,12217,46879,237774,32.0,increase
42093,40,Male,Urban,62426,32176,211671,0.9,1,53,31,1,34831,67996,255182,4.0,increase
79678,59,Male,Rural,62773,10995,230125,0.32,2,48,17,1,37456,77040,386874,42.0,increase
90738,36,Female,Semi-Urban,30443,15109,149536,0.54,0,90,19,1,20920,48791,137362,23.0,increase
49734,49,Female,Urban,47593,11129,109766,0.72,5,38,76,1,31503,43246,419971,39.0,decrease
82615,21,Female,Rural,67758,23648,255749,0.96,3,18,57,0,11866,13829,554505,51.0,increase
83523,38,Female,Semi-Urban,17363,2482,79119,0.37,0,63,26,1,27729,81065,73488,45.0,increase
27019,42,Female,Rural,55598,16631,242702,0.8,3,99,82,2,29871,16860,236332,32.0,decrease
93613,28,Male,Semi-Urban,54386,6879,177441,0.98,2,25,11,1,14184,45848,192492,24.0,increase
96672,27,Male,Urban,33330,3446,139535,0.32,2,22,26,2,22820,65750,170554,15.0,decrease
83847,45,Male,Urban,58455,33094,170418,0.67,4,11,61,2,32774,33808,182252,29.0,decrease
92750,50,Female,Urban,50663,25295,91187,0.73,3,62,36,1,22938,77663,410930,1.0,decrease
89634,54,Female,Rural,49834,10285,78111,0.87,1,40,16,2,17770,24549,432364,5.0,increase
38251,64,Male,Urban,55657,13465,122018,0.84,5,85,10,1,16907,60723,348215,48.0,increase
35945,61,Male,Urban,48436,7950,60597,0.61,2,40,28,1,25447,58053,284545,52.0,stable
42217,31,Female,Semi-Urban,47329,8298,99211,0.45,2,64,77,0,27766,33941,301215,42.0,increase
18308,35,Male,Semi-Urban,44002,17210,94723,0.3,1,66,45,2,16249,109396,167799,14.0,increase
15949,55,Male,Urban,52839,20510,179658,0.88,0,11,21,3,14612,43459,401617,57.0,decrease
61990,43,Female,Rural,38744,14795,169965,0.94,1,25,72,3,23895,61861,156836,45.0,increase
11150,41,Female,Urban,81276,9627,283059,0.17,2,19,64,0,17340,73364,496967,55.0,stable
99480,48,Male,Urban,35797,15850,160089,0.85,2,6,18,1,13714,25904,323463,48.0,stable
84740,33,Female,Semi-Urban,58022,6548,144894,0.35,5,50,82,1,12764,54801,454746,5.0,increase
76617,54,Other,Urban,34637,20618,38852,0.85,2,57,54,3,18304,57957,149928,12.0,decrease
26896,58,Male,Urban,100054,51566,120879,0.13,4,18,36,4,37822,43719,800000,25.0,decrease
56175,26,Female,Rural,39048,21957,186361,0.88,0,82,47,2,23141,38167,375289,53.0,stable
17805,64,Female,Urban,77686,38687,138086,0.24,1,8,12,1,10123,47890,386690,42.0,increase
15237,24,Male,Urban,41316,10707,88722,0.9,5,10,73,1,13453,44136,157841,6.0,decrease
30056,25,Female,Rural,62379,12346,80639,0.54,2,28,32,2,8587,46057,436188,34.0,stable
55543,60,Male,Urban,50255,17388,244622,0.81,3,33,38,2,21516,58680,217782,46.0,stable
66556,26,Male,Rural,55131,27440,261361,0.85,3,91,64,2,15362,15427,264205,9.0,increase
13343,41,Male,Urban,56197,20396,171873,0.46,2,91,8,1,17208,48831,283039,20.0,decrease
23500,48,Female,Urban,60989,15253,166129,0.84,1,43,73,0,16557,62696,517591,28.0,stable
63222,23,Male,Urban,59023,13613,93791,0.76,1,92,69,3,20442,41939,375844,13.0,decrease
39375,43,Female,Semi-Urban,47970,16427,207239,0.24,3,31,20,3,29281,20859,428541,14.0,increase
19662,28,Female,Semi-Urban,51619,15458,148092,0.14,3,86,5,1,17295,36699,415634,34.0,stable
26964,39,Male,Urban,51897,21429,238653,0.87,1,20,39,0,22071,81332,343804,55.0,increase
69638,31,Female,Semi-Urban,50306,5351,152015,0.85,6,12,46,2,25164,78975,487519,14.0,decrease
83666,30,Female,Semi-Urban,48032,19990,54873,0.75,0,33,37,0,22172,51907,209970,35.0,increase
95067,48,Male,Semi-Urban,57315,19347,81848,0.88,5,73,79,4,26997,53642,421485,57.0,increase
77215,40,Male,Rural,45078,22547,207438,0.75,2,38,47,2,21737,31414,196518,35.0,decrease
79042,64,Female,Semi-Urban,64810,15783,213474,0.69,1,49,58,0,18289,61315,223403,38.0,decrease
23284,48,Male,Rural,70071,34500,314797,0.45,1,5,76,2,7320,37167,691280,52.0,decrease
82789,49,Female,Urban,45759,26454,54346,0.42,4,24,8,1,16421,34137,309887,27.0,decrease
94664,28,Male,Semi-Urban,58395,19089,271807,0.28,2,0,42,1,14611,26608,242507,20.0,stable
71389,39,Male,Urban,45137,12758,133948,0.78,1,55,41,2,26767,74928,205745,49.0,stable
19435,41,Male,Urban,40203,21219,93321,0.26,4,15,66,2,26637,51567,264291,28.0,increase
64340,38,Female,Semi-Urban,41356,9006,48857,0.57,2,34,77,0,22675,0,138440,7.0,stable
54078,29,Male,Rural,38940,18160,167615,0.46,1,82,29,3,24358,136652,277642,38.0,decrease
88832,24,Male,Urban,27306,10549,83518,0.58,1,61,44,0,9080,56129,181834,48.0,decrease
61293,61,Male,Urban,83695,26420,237926,0.77,2,87,90,0,10187,10432,758320,21.0,stable
88781,45,Female,Rural,49213,9649,178275,0.87,1,68,34,2,11820,64695,408395,40.0,stable
70403,54,Male,Urban,54640,5828,112913,0.35,3,71,76,0,16990,79110,248391,54.0,decrease
39124,29,Male,Semi-Urban,41669,15383,199720,0.2,1,15,35,2,23423,71075,373577,4.0,stable
53919,29,Male,Urban,45249,5835,80450,0.78,2,77,73,0,17818,62801,421484,32.0,decrease
45247,38,Female,Urban,31501,4828,154371,0.63,0,12,29,1,21796,40535,118907,18.0,increase
72752,31,Other,Urban,62059,24960,226562,0.81,3,69,82,2,15674,20615,614474,11.0,increase
66573,33,Female,Urban,42617,9390,194865,0.76,1,89,9,4,15012,47752,278673,23.0,increase
69101,58,Male,Semi-Urban,78724,35001,323961,0.81,1,75,8,1,25291,75343,324669,27.0,stable
36646,29,Male,Urban,43031,7488,92355,0.75,2,46,67,3,16245,48907,268271,19.0,stable
33049,36,Male,Urban,56319,7615,236362,0.36,1,89,26,1,18457,37632,172722,47.0,increase
89605,24,Male,Rural,34601,12525,45821,0.33,2,27,17,0,18430,54036,213527,16.0,increase
78385,54,Male,Urban,50429,11057,70781,0.71,2,70,37,1,10114,40033,180253,18.0,increase
50158,27,Male,Urban,23594,7397,75383,0.45,3,40,50,4,19500,43377,92757,21.0,decrease
75417,35,Female,Rural,33401,5163,165252,0.72,3,40,86,0,18978,69291,257355,38.0,stable
33289,58,Male,Urban,69909,17222,256094,0.42,0,22,36,1,15276,57005,228540,,stable
19823,31,Male,Rural,72293,9370,113999,0.87,4,91,18,1,22822,61543,406867,33.0,decrease
70160,52,Male,Urban,52051,26305,238034,0.89,1,30,16,2,18875,0,455476,20.0,increase
51975,47,Male,Semi-Urban,51050,5215,189913,0.99,1,89,12,2,15202,39684,371339,14.0,decrease
19540,50,Male,Urban,63750,36961,293556,0.83,2,88,2,2,20491,41049,499417,19.0,stable
26364,37,Male,Urban,54267,12814,214076,0.54,5,1,4,0,17509,77755,506375,14.0,stable
14611,56,Male,Urban,38936,5411,48586,0.94,4,52,41,1,18345,43678,199539,50.0,stable
37663,39,Male,Rural,61825,32619,165702,0.14,3,56,4,1,21684,64332,438831,,increase
61991,27,Male,Semi-Urban,59370,25778,117580,0.15,1,89,69,0,36161,10530,553405,16.0,stable
67679,63,Male,Urban,71398,37583,171883,0.2,1,47,41,2,27994,39231,414402,0.0,increase
40977,41,Male,Semi-Urban,67385,25141,153585,0.59,5,75,11,3,5980,38033,595749,18.0,decrease
59115,48,Female,Rural,22949,5252,110025,0.83,3,12,52,1,22561,73334,167245,21.0,increase
98223,23,Female,Urban,36230,5408,58187,0.69,1,49,35,2,35127,41617,111138,2.0,increase
70890,34,Female,Urban,91505,34180,229114,0.85,2,81,32,0,22313,7646,444641,22.0,decrease
76387,22,Male,Semi-Urban,44590,18892,209294,0.51,1,72,77,2,17725,49851,430261,60.0,decrease
28071,49,Male,Rural,49762,16093,74679,0.86,4,39,0,2,8904,54363,325446,26.0,stable
69275,38,Male,Urban,49086,13066,86684,0.86,0,74,45,2,26970,68453,160444,20.0,stable
82369,57,Other,Semi-Urban,45260,23733,183898,0.31,1,6,6,2,11660,51163,343964,47.0,increase
21938,44,Female,Urban,80524,33820,229652,0.94,3,69,33,3,30000,68133,619722,41.0,increase
45195,32,Female,Semi-Urban,52638,9250,55203,0.45,1,37,8,1,37805,119563,415753,50.0,increase
14000,52,Male,Urban,35535,19856,105237,0.91,2,49,13,2,5506,38122,333466,9.0,increase
80588,38,Male,Urban,45806,8494,124466,0.54,3,78,36,1,4392,68141,348251,0.0,increase
48304,33,Male,Semi-Urban,65345,35684,259300,0.13,3,70,85,4,26459,27833,509976,8.0,increase
79449,24,Female,Semi-Urban,38542,4662,83487,0.17,1,82,20,1,19868,120395,165550,40.0,increase
92986,43,Male,Urban,60533,35438,73737,0.27,3,90,55,1,19802,77843,197859,21.0,stable
99643,30,Female,Rural,41501,14542,85200,0.13,3,92,9,3,17996,39488,369489,,stable
30764,25,Male,Semi-Urban,47907,7739,236117,0.28,0,49,12,3,20620,76883,402062,8.0,increase
96027,60,Female,Semi-Urban,70804,10911,169941,0.22,0,94,23,1,29644,43495,413930,8.0,increase
48494,34,Male,Urban,62547,19324,236788,0.93,1,39,62,2,19896,12615,583695,,decrease
13373,54,Female,Rural,59584,18574,121297,0.99,2,36,26,2,3034,47202,539485,17.0,increase
22161,48,Male,Semi-Urban,36051,14077,57468,0.94,3,14,38,3,14819,18826,224299,11.0,increase
37350,28,Female,Urban,66857,18628,263466,0.62,1,63,86,0,20260,99011,482898,42.0,decrease
35351,36,Male,Rural,36198,12835,156790,0.88,2,80,44,2,20037,3348,110132,,stable
98668,51,Female,Rural,47951,19281,234115,0.13,2,63,1,2,26074,90742,474949,35.0,decrease
25305,27,Female,Semi-Urban,53809,28573,129917,0.98,1,65,14,2,20832,46838,313074,57.0,decrease
85353,23,Male,Semi-Urban,71132,41217,203145,0.11,1,68,31,2,5435,51977,548821,42.0,increase
86797,49,Female,Urban,55926,30289,192992,0.47,1,53,67,2,1634,16285,304494,25.0,decrease
75953,56,Male,Urban,55390,7804,235024,0.29,9,53,46,1,31045,39853,534741,,increase
67458,59,Male,Semi-Urban,40033,10035,184817,0.54,3,11,23,1,14495,32301,149443,5.0,increase
30358,24,Female,Rural,68199,11244,288283,0.93,2,58,22,0,28073,48705,602552,19.0,decrease
13267,29,Female,Semi-Urban,52581,20772,70500,0.25,5,65,64,1,14020,66209,510073,44.0,stable
92745,37,Female,Semi-Urban,24775,11354,55538,0.39,4,77,61,3,22512,21547,89266,51.0,increase
99588,40,Female,Urban,87849,40004,279303,0.31,4,23,28,1,20223,26827,288506,46.0,stable
48513,34,Female,Urban,38349,12563,92124,0.35,0,98,30,2,11881,41809,341961,47.0,decrease
36092,49,Female,Urban,29415,11880,136232,0.66,2,88,41,2,21140,85141,105868,,decrease
21338,33,Male,Urban,44163,10601,138020,1.0,1,52,71,1,32123,31263,247792,29.0,increase
